item_name	data_key	data_value	data_type	data_group
WAM_ALR	t_order!Unknown_t_class_Podoviridae	1666	stackedbar	t_order
WAM_ALR	t_order!Cyanophage_S-RIM32	3809	stackedbar	t_order
WAM_ALR	t_order!Cyanophage_S-RIM12	1701	stackedbar	t_order
WAM_ALR	t_order!Cyanophage_S-BM4	2909	stackedbar	t_order
WAM_ALR	t_order!Candidatus_Actinomarinales	7514	stackedbar	t_order
WAM_ALR	t_order!Haemosporida	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_virus_S-PRM1	7492	stackedbar	t_order
WAM_ALR	t_order!Methylococcales	0	stackedbar	t_order
WAM_ALR	t_order!Chaetocerotales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M60	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014i	5265	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M86	0	stackedbar	t_order
WAM_ALR	t_order!Roseobacter_phage_CRP-1	0	stackedbar	t_order
WAM_ALR	t_order!Aeromonadales	0	stackedbar	t_order
WAM_ALR	t_order!Myxococcales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_250M885	0	stackedbar	t_order
WAM_ALR	t_order!Cellvibrionales	1982	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-SM1	9236	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M84	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Proteobacteria	3180	stackedbar	t_order
WAM_ALR	t_order!Bacteroidales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M516	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M9	0	stackedbar	t_order
WAM_ALR	t_order!Cyanophage_S-RIM50	1576	stackedbar	t_order
WAM_ALR	t_order!Desulfovibrionales	0	stackedbar	t_order
WAM_ALR	t_order!Pelagibacter_phage_HTVC027P	0	stackedbar	t_order
WAM_ALR	t_order!Dishui_lake_phycodnavirus_1	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M136	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014e	2016	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M410	0	stackedbar	t_order
WAM_ALR	t_order!Eucoccidiorida	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-IOM18	11509	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Bacteroidetes	0	stackedbar	t_order
WAM_ALR	t_order!Pelagibacterales	87586	stackedbar	t_order
WAM_ALR	t_order!Burkholderiales	6003	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-CAM9	5490	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_class_Betaproteobacteria	0	stackedbar	t_order
WAM_ALR	t_order!Puniceicoccales	0	stackedbar	t_order
WAM_ALR	t_order!Corynebacteriales	2200	stackedbar	t_order
WAM_ALR	t_order!Pelagibacter_phage_HTVC115P	0	stackedbar	t_order
WAM_ALR	t_order!Legionellales	0	stackedbar	t_order
WAM_ALR	t_order!Microcoleaceae	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-CAM8	1641	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-SSM5	3139	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M83	0	stackedbar	t_order
WAM_ALR	t_order!Chromatiales	2430	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-CAM1	5500	stackedbar	t_order
WAM_ALR	t_order!Synechococcaceae	576108	stackedbar	t_order
WAM_ALR	t_order!Rhizobiales	9976	stackedbar	t_order
WAM_ALR	t_order!Pelagibacter_phage_HTVC202P	1359	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M11	0	stackedbar	t_order
WAM_ALR	t_order!Micrococcales	2153	stackedbar	t_order
WAM_ALR	t_order!Isochrysidales	0	stackedbar	t_order
WAM_ALR	t_order!uncultured_phage_MedDCM-OCT-S09-C14	4128	stackedbar	t_order
WAM_ALR	t_order!Cyanophage_P-RSM6	0	stackedbar	t_order
WAM_ALR	t_order!Marine_virus_AG-345-F15	0	stackedbar	t_order
WAM_ALR	t_order!Campylobacterales	2662	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-CAM3	8484	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-RSM2	1560	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-B28	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_domain_Viruses	11199	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M61	1459	stackedbar	t_order
WAM_ALR	t_order!Rickettsiales	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-CAM22	5905	stackedbar	t_order
WAM_ALR	t_order!Micromonosporales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_class_Gammaproteobacteria	2133	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M41	1736	stackedbar	t_order
WAM_ALR	t_order!Rhodobacterales	20506	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014d	2046	stackedbar	t_order
WAM_ALR	t_order!Alteromonadales	3966	stackedbar	t_order
WAM_ALR	t_order!endosymbiont_of_unidentified_scaly_snail_isolate_Monju	0	stackedbar	t_order
